time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, velocity, turn_rate, reflection, error, command
64008, 263.3382213806764, -1320.346522641197, -93.9999999999999, 263.697490887392, -1321.261528420212, -95.0, 1160.589991909109, -2413.579333037565, 240.2, 660.1478892675086, -1252.610775179868, -39.13333333333334, 118, -4, 26, -14, 2.629333333333332
64116, 262.4313872220028, -1333.314855294575, -93.9999999999999, 262.7906567287184, -1334.229861073589, -94.0, 1154.04186299861, -2425.013010651154, 240.2, 670.3499820844387, -1260.667902593205, -38.3, 122, 5, 42, 2, 13.61066666666667
64237, 261.9427942681678, -1347.306326872842, -91.99999999999989, 262.2671642781809, -1349.220723478876, -92.00000000000001, 1147.269928980874, -2437.857126411276, 242.2, 682.4389063181664, -1269.548100275193, -36.30000000000001, 120, 19, 47, 7, 18.69533333333333
64346, 261.9427942681678, -1360.306326872842, -89.99999999999989, 262.2671642781809, -1362.220723478876, -90.0, 1141.874936296452, -2449.532960340167, 245.2, 693.1994486816595, -1276.84266866842, -34.13333333333334, 118, 16, 32, -8, 7.462666666666666
64451, 261.9427942681678, -1373.306326872842, -89.99999999999989, 262.2671642781809, -1374.220723478876, -90.0, 1137.032929043733, -2461.051640419265, 247.2, 703.1712623129514, -1283.518216054424, -33.80000000000001, 119, 1, 26, -14, 1.101999999999999
64560, 261.9427942681678, -1386.306326872842, -89.99999999999989, 262.2671642781809, -1387.220723478876, -90.0, 1131.964225172939, -2473.109610442043, 247.2, 713.9740604135177, -1290.750059055928, -33.80000000000001, 120, -1, 33, -7, 4.040666666666667
64674, 262.1871279582898, -1400.304194605031, -88.9999999999999, 262.5114979683028, -1401.218591211065, -89.0, 1126.799241316107, -2486.022991322303, 248.2, 725.7419928624573, -1298.333973999886, -32.80000000000001, 122, 12, 69, 29, 32.80866666666666
64786, 263.3201526140094, -1413.254725680224, -84.99999999999988, 263.6445226240224, -1414.169122286258, -84.99999999999998, 1121.986831761551, -2498.691748888822, 249.2, 737.0788934040749, -1304.695945872621, -29.29999999999999, 121, 47, 85, 45, 53.36
64895, 265.5775789236795, -1426.057226469383, -79.99999999999989, 265.9019489336925, -1426.971623075417, -80.0, 1118.237800323385, -2511.10914009131, 253.2, 748.9115242871019, -1310.080074993104, -24.46666666666667, 119, 39, 23, -17, 9.608666666666668
64996, 267.8672868681981, -1437.836752670755, -78.99999999999989, 268.3824658735876, -1439.732776460236, -79.0, 1116.491772973875, -2522.387790608759, 261.2, 760.9392506261171, -1315.013005066981, -22.3, 113, 0, 11, -29, -3.305999999999997
65101, 270.1247131778682, -1450.639253459913, -79.99999999999989, 270.4662440055908, -1451.550469496383, -80.0, 1114.275645294733, -2535.217801447014, 260.2, 771.9606072022341, -1319.759551097737, -23.30000000000001, 124, -2, 19, -21, -1.759333333333332
