time,x_pid,y_pid,theta_pid,x_state,y_state,theta_state,x_gyro,y_gyro,theta_gyro,x_kalman,y_kalman,theta_kalman,velocity,turn_rate,reflection,error,command
13.163,89.73795782396142,-947.0414316613984,-127.0000000000001,89.33784491753086,-947.140352235196,-127.0,788.2592983092056,-967.8310923701424,-64.9,196.2761865688824,-987.5449257222784,-116.6500000000001,124,2,18,-22,-16.49133333333333
13.281,80.29815195821385,-958.698621083253,-129.0000000000001,80.52735944283312,-958.0203956955936,-129.0,794.3660731990483,-980.8676608007064,-64.9,189.6353662363595,-999.8696774565384,-118.3166666666667,122,-18,43,3,-1.353333333333333
13.381,72.58470064197536,-967.8911544006808,-130.0000000000001,72.81390812659464,-967.2129290130212,-130.0,799.3068717696631,-991.9129543452264,-65.9,183.7597329678517,-1010.332800015985,-119.3166666666667,121,2,76,36,25.114
13.5,64.15929031784668,-979.0720515413428,-127.0000000000001,64.38849780246596,-978.3938261536834,-127.0,805.4844975927798,-1004.523057564057,-63.9,177.5166084104976,-1022.863697659864,-116.4833333333334,118,31,58,18,18.88866666666666
13.611,56.70279664528305,-989.7210281170996,-125.0000000000001,56.35842769355132,-989.8619547737292,-125.0,811.9085016327936,-1016.064714858133,-60.90000000000001,171.751696003292,-1035.621667127504,-114.3166666666667,119,-2,13,-27,-17.226
13.711,49.48101636745847,-999.3046542376673,-127.0000000000001,49.73846243887878,-998.6469453842494,-127.0,817.7445261978756,-1026.549981534558,-60.90000000000001,166.9324895270751,-1045.509803905462,-115.9833333333334,120,-20,14,-26,-21.17
13.821,41.29985128381056,-1009.407551736608,-129.0000000000001,40.92797696418105,-1009.526988844647,-129.0,823.5071692743796,-1037.811173512889,-62.90000000000001,160.3634836727062,-1057.872981574866,-117.9833333333334,115,-16,61,21,14.152
13.94,32.27262593652982,-1021.387084387317,-127.0000000000001,32.50256664005236,-1020.707885985309,-127.0,830.4574205936532,-1050.827837547845,-61.90000000000001,154.1933661647662,-1070.439987978072,-116.15,124,27,60,20,20.04866666666666
14.051,24.8161322639662,-1032.036060963074,-125.0000000000001,25.04607296748875,-1031.356862561066,-125.0,837.535649672834,-1062.111501540655,-57.9,148.9438175714611,-1082.332937131521,-113.8166666666667,120,1,11,-29,-19.33333333333333
14.165,16.19687160940697,-1043.068211513568,-128.0000000000001,16.42681231292953,-1042.38901311156,-128.0,844.4251712132575,-1073.532391915055,-58.90000000000001,142.700693014107,-1094.8638347754,-116.4833333333334,117,-22,17,-23,-19.58466666666666
