Time in ms, Reflection, Error, Distance in mm, Command, Kp, Ki, Kd
275, 45, 15, 0, 22.5, 1.2, 0.2, 0.01
509, 34, 4, 19, 7.5, 1.2, 0.2, 0.01
736, 7, -23, 41, -31.1, 1.2, 0.2, 0.01
962, 16, -14, 64, -19.5, 1.2, 0.2, 0.01
1188, 45, 15, 86, 20.3, 1.2, 0.2, 0.01
1421, 45, 15, 110, 20.4, 1.2, 0.2, 0.01
1654, 28, -2, 133, -2.1, 1.2, 0.2, 0.01
1882, 36, 6, 156, 11.2, 1.2, 0.2, 0.01
2105, 50, 20, 178, 32.6, 1.2, 0.2, 0.01
2336, 54, 24, 201, 41.2, 1.2, 0.2, 0.01
2570, 7, -23, 225, -24.9, 1.2, 0.2, 0.01
2798, 7, -23, 248, -24.8, 1.2, 0.2, 0.01
3014, 9, -21, 269, -26.4, 1.2, 0.2, 0.01
3249, 26, -4, 293, -5.3, 1.2, 0.2, 0.01
3477, 18, -12, 316, -19.8, 1.2, 0.2, 0.01
3698, 13, -17, 338, -28.9, 1.2, 0.2, 0.01
3918, 24, -6, 360, -15.3, 1.2, 0.2, 0.01
4139, 21, -9, 382, -22.1, 1.2, 0.2, 0.01
4366, 13, -17, 404, -35.6, 1.2, 0.2, 0.01
4595, 34, 4, 427, -6.700000000000001, 1.2, 0.2, 0.01
4827, 35, 5, 451, -6.500000000000002, 1.2, 0.2, 0.01
5055, 28, -2, 473, -16.1, 1.2, 0.2, 0.01
5289, 60, 30, 497, 32.20000000000001, 1.2, 0.2, 0.01
5509, 55, 25, 519, 27.5, 1.2, 0.2, 0.01
5740, 28, -2, 533, -7.500000000000001, 1.2, 0.2, 0.01
5987, 30, 0, 534, -2.2, 1.2, 0.2, 0.01
6220, 31, 1, 534, -0.9000000000000002, 1.2, 0.2, 0.01
6435, 31, 1, 534, -0.8, 1.2, 0.2, 0.01
6657, 31, 1, 534, -0.6000000000000001, 1.2, 0.2, 0.01
6883, 31, 1, 534, -0.4000000000000002, 1.2, 0.2, 0.01
7107, 31, 1, 534, -0.2000000000000002, 1.2, 0.2, 0.01
7326, 31, 1, 534, -2.220446049250313e-16, 1.2, 0.2, 0.01
7550, 31, 1, 534, 0.2, 1.2, 0.2, 0.01
7777, 31, 1, 534, 0.3999999999999999, 1.2, 0.2, 0.01
8004, 31, 1, 534, 0.5999999999999998, 1.2, 0.2, 0.01
8223, 31, 1, 534, 0.7999999999999999, 1.2, 0.2, 0.01
8465, 31, 1, 534, 1.0, 1.2, 0.2, 0.01
8687, 31, 1, 534, 1.2, 1.2, 0.2, 0.01
8899, 31, 1, 534, 1.4, 1.2, 0.2, 0.01
9131, 31, 1, 534, 1.6, 1.2, 0.2, 0.01
9355, 31, 1, 534, 1.8, 1.2, 0.2, 0.01
9566, 31, 1, 534, 2.0, 1.2, 0.2, 0.01
9797, 31, 1, 534, 2.2, 1.2, 0.2, 0.01
10018, 31, 1, 534, 2.4, 1.2, 0.2, 0.01
10254, 31, 1, 534, 2.6, 1.2, 0.2, 0.01
10484, 31, 1, 534, 2.8, 1.2, 0.2, 0.01
10704, 31, 1, 534, 3.0, 1.2, 0.2, 0.01
10925, 31, 1, 534, 3.2, 1.2, 0.2, 0.01
11152, 31, 1, 534, 3.4, 1.2, 0.2, 0.01
11374, 31, 1, 534, 3.600000000000001, 1.2, 0.2, 0.01
11609, 31, 1, 534, 3.8, 1.2, 0.2, 0.01
11827, 31, 1, 534, 4.0, 1.2, 0.2, 0.01
12066, 31, 1, 534, 4.2, 1.2, 0.2, 0.01
12284, 31, 1, 534, 4.4, 1.2, 0.2, 0.01
12504, 31, 1, 534, 4.600000000000001, 1.2, 0.2, 0.01
12724, 31, 1, 534, 4.8, 1.2, 0.2, 0.01
12956, 31, 1, 534, 5.0, 1.2, 0.2, 0.01
13181, 31, 1, 534, 5.2, 1.2, 0.2, 0.01
13392, 31, 1, 534, 5.4, 1.2, 0.2, 0.01
13619, 31, 1, 534, 5.600000000000001, 1.2, 0.2, 0.01
13832, 31, 1, 534, 5.800000000000001, 1.2, 0.2, 0.01
14058, 30, 0, 534, 4.500000000000001, 1.2, 0.2, 0.01
14283, 31, 1, 534, 6.100000000000001, 1.2, 0.2, 0.01
14511, 31, 1, 534, 6.2, 1.2, 0.2, 0.01
14724, 31, 1, 534, 6.4, 1.2, 0.2, 0.01
14952, 30, 0, 534, 5.100000000000001, 1.2, 0.2, 0.01
15182, 31, 1, 534, 6.7, 1.2, 0.2, 0.01
15406, 31, 1, 534, 6.800000000000001, 1.2, 0.2, 0.01
15626, 31, 1, 534, 7.000000000000001, 1.2, 0.2, 0.01
15862, 31, 1, 534, 7.2, 1.2, 0.2, 0.01
16092, 31, 1, 534, 7.4, 1.2, 0.2, 0.01
16333, 31, 1, 534, 7.600000000000001, 1.2, 0.2, 0.01
16553, 31, 1, 534, 7.800000000000001, 1.2, 0.2, 0.01
16773, 30, 0, 534, 6.500000000000001, 1.2, 0.2, 0.01
17000, 31, 1, 534, 8.1, 1.2, 0.2, 0.01
17224, 31, 1, 534, 8.199999999999999, 1.2, 0.2, 0.01
17466, 31, 1, 534, 8.4, 1.2, 0.2, 0.01
17684, 31, 1, 534, 8.6, 1.2, 0.2, 0.01
17910, 31, 1, 534, 8.800000000000001, 1.2, 0.2, 0.01
18151, 30, 0, 534, 7.500000000000001, 1.2, 0.2, 0.01
18372, 31, 1, 534, 9.1, 1.2, 0.2, 0.01
18589, 31, 1, 534, 9.199999999999999, 1.2, 0.2, 0.01
18812, 31, 1, 534, 9.4, 1.2, 0.2, 0.01
19041, 31, 1, 534, 9.6, 1.2, 0.2, 0.01
19262, 30, 0, 534, 8.300000000000001, 1.2, 0.2, 0.01
19484, 31, 1, 534, 9.899999999999999, 1.2, 0.2, 0.01
19719, 30, 0, 534, 8.5, 1.2, 0.2, 0.01
19950, 31, 1, 534, 10.1, 1.2, 0.2, 0.01
20174, 31, 1, 534, 10.2, 1.2, 0.2, 0.01
20382, 31, 1, 534, 10.4, 1.2, 0.2, 0.01
20606, 31, 1, 534, 10.6, 1.2, 0.2, 0.01
20823, 31, 1, 534, 10.8, 1.2, 0.2, 0.01
21055, 31, 1, 534, 11.0, 1.2, 0.2, 0.01
21293, 31, 1, 534, 11.2, 1.2, 0.2, 0.01
21529, 30, 0, 534, 9.9, 1.2, 0.2, 0.01
21744, 31, 1, 534, 11.5, 1.2, 0.2, 0.01
21973, 31, 1, 534, 11.6, 1.2, 0.2, 0.01
22186, 31, 1, 534, 11.8, 1.2, 0.2, 0.01
22422, 31, 1, 534, 12.0, 1.2, 0.2, 0.01
22635, 31, 1, 534, 12.2, 1.2, 0.2, 0.01
22851, 31, 1, 534, 12.4, 1.2, 0.2, 0.01
23076, 31, 1, 534, 12.6, 1.2, 0.2, 0.01
23299, 31, 1, 534, 12.8, 1.2, 0.2, 0.01
23521, 31, 1, 534, 13.0, 1.2, 0.2, 0.01
23755, 30, 0, 534, 11.7, 1.2, 0.2, 0.01
23969, 31, 1, 534, 13.3, 1.2, 0.2, 0.01
24188, 31, 1, 534, 13.4, 1.2, 0.2, 0.01
24425, 31, 1, 534, 13.6, 1.2, 0.2, 0.01
24648, 31, 1, 534, 13.8, 1.2, 0.2, 0.01
24878, 31, 1, 534, 14.0, 1.2, 0.2, 0.01
25093, 31, 1, 534, 14.2, 1.2, 0.2, 0.01
25310, 31, 1, 534, 14.4, 1.2, 0.2, 0.01
25547, 30, 0, 534, 13.1, 1.2, 0.2, 0.01
25768, 31, 1, 534, 14.7, 1.2, 0.2, 0.01
25996, 30, 0, 534, 13.3, 1.2, 0.2, 0.01
26228, 31, 1, 534, 14.9, 1.2, 0.2, 0.01
26458, 31, 1, 534, 15.0, 1.2, 0.2, 0.01
26683, 31, 1, 534, 15.2, 1.2, 0.2, 0.01
26901, 31, 1, 534, 15.4, 1.2, 0.2, 0.01
27121, 31, 1, 534, 15.6, 1.2, 0.2, 0.01
27353, 31, 1, 534, 15.8, 1.2, 0.2, 0.01
27571, 30, 0, 534, 14.5, 1.2, 0.2, 0.01
27798, 31, 1, 534, 16.1, 1.2, 0.2, 0.01
28027, 31, 1, 534, 16.2, 1.2, 0.2, 0.01
28256, 31, 1, 534, 16.4, 1.2, 0.2, 0.01
28463, 31, 1, 534, 16.6, 1.2, 0.2, 0.01
28683, 31, 1, 534, 16.8, 1.2, 0.2, 0.01
28900, 31, 1, 534, 17.0, 1.2, 0.2, 0.01
29128, 31, 1, 534, 17.2, 1.2, 0.2, 0.01
29350, 31, 1, 534, 17.4, 1.2, 0.2, 0.01
29567, 31, 1, 534, 17.6, 1.2, 0.2, 0.01
29783, 31, 1, 534, 17.8, 1.2, 0.2, 0.01
30008, 31, 1, 534, 18.0, 1.2, 0.2, 0.01
30218, 31, 1, 534, 18.2, 1.2, 0.2, 0.01
30451, 31, 1, 534, 18.4, 1.2, 0.2, 0.01
30678, 31, 1, 534, 18.6, 1.2, 0.2, 0.01
30915, 30, 0, 534, 17.3, 1.2, 0.2, 0.01
31128, 31, 1, 534, 18.9, 1.2, 0.2, 0.01
31346, 31, 1, 534, 19.0, 1.2, 0.2, 0.01
31578, 31, 1, 534, 19.2, 1.2, 0.2, 0.01
31820, 31, 1, 534, 19.4, 1.2, 0.2, 0.01
32061, 31, 1, 534, 19.6, 1.2, 0.2, 0.01
32280, 31, 1, 534, 19.8, 1.2, 0.2, 0.01
32508, 31, 1, 534, 20.0, 1.2, 0.2, 0.01
32737, 30, 0, 534, 18.7, 1.2, 0.2, 0.01
32973, 31, 1, 534, 20.3, 1.2, 0.2, 0.01
33192, 31, 1, 534, 20.4, 1.2, 0.2, 0.01
33410, 31, 1, 534, 20.6, 1.2, 0.2, 0.01
33637, 31, 1, 534, 20.8, 1.2, 0.2, 0.01
33859, 31, 1, 534, 21.0, 1.2, 0.2, 0.01
34087, 31, 1, 534, 21.2, 1.2, 0.2, 0.01
34300, 31, 1, 534, 21.4, 1.2, 0.2, 0.01
34520, 30, 0, 534, 20.1, 1.2, 0.2, 0.01
34742, 30, 0, 534, 20.2, 1.2, 0.2, 0.01
34975, 31, 1, 534, 21.7, 1.2, 0.2, 0.01
35198, 31, 1, 534, 21.8, 1.2, 0.2, 0.01
35437, 31, 1, 534, 22.0, 1.2, 0.2, 0.01
35662, 31, 1, 534, 22.2, 1.2, 0.2, 0.01
35894, 31, 1, 534, 22.4, 1.2, 0.2, 0.01
36122, 31, 1, 534, 22.6, 1.2, 0.2, 0.01
36357, 31, 1, 534, 22.8, 1.2, 0.2, 0.01
36602, 30, 0, 534, 21.5, 1.2, 0.2, 0.01
36848, 31, 1, 534, 23.1, 1.2, 0.2, 0.01
37081, 31, 1, 534, 23.2, 1.2, 0.2, 0.01
37305, 31, 1, 534, 23.4, 1.2, 0.2, 0.01
37538, 31, 1, 534, 23.6, 1.2, 0.2, 0.01
37761, 31, 1, 534, 23.8, 1.2, 0.2, 0.01
37984, 31, 1, 534, 24.0, 1.2, 0.2, 0.01
38204, 31, 1, 534, 24.2, 1.2, 0.2, 0.01
38424, 31, 1, 534, 24.4, 1.2, 0.2, 0.01
38661, 31, 1, 534, 24.6, 1.2, 0.2, 0.01
38881, 31, 1, 534, 24.8, 1.2, 0.2, 0.01
39109, 31, 1, 534, 25.0, 1.2, 0.2, 0.01
39337, 31, 1, 534, 25.2, 1.2, 0.2, 0.01
39560, 31, 1, 534, 25.4, 1.2, 0.2, 0.01
39780, 31, 1, 534, 25.6, 1.2, 0.2, 0.01
40007, 31, 1, 534, 25.8, 1.2, 0.2, 0.01
40232, 30, 0, 534, 24.5, 1.2, 0.2, 0.01
40441, 31, 1, 534, 26.1, 1.2, 0.2, 0.01
40680, 31, 1, 534, 26.2, 1.2, 0.2, 0.01
40907, 31, 1, 534, 26.40000000000001, 1.2, 0.2, 0.01
41144, 31, 1, 534, 26.6, 1.2, 0.2, 0.01
41369, 31, 1, 534, 26.8, 1.2, 0.2, 0.01
41597, 30, 0, 534, 25.5, 1.2, 0.2, 0.01
41842, 30, 0, 534, 25.6, 1.2, 0.2, 0.01
42059, 31, 1, 534, 27.1, 1.2, 0.2, 0.01
42278, 30, 0, 534, 25.7, 1.2, 0.2, 0.01
42491, 30, 0, 534, 25.8, 1.2, 0.2, 0.01
42701, 30, 0, 534, 25.8, 1.2, 0.2, 0.01
42929, 31, 1, 534, 27.3, 1.2, 0.2, 0.01
43174, 31, 1, 534, 27.4, 1.2, 0.2, 0.01
43400, 31, 1, 534, 27.6, 1.2, 0.2, 0.01
43641, 30, 0, 534, 26.3, 1.2, 0.2, 0.01
43859, 31, 1, 534, 27.9, 1.2, 0.2, 0.01
44094, 30, 0, 534, 26.5, 1.2, 0.2, 0.01
44310, 31, 1, 534, 28.1, 1.2, 0.2, 0.01
44534, 31, 1, 534, 28.2, 1.2, 0.2, 0.01
44749, 31, 1, 534, 28.4, 1.2, 0.2, 0.01
44968, 31, 1, 534, 28.6, 1.2, 0.2, 0.01
45207, 31, 1, 534, 28.8, 1.2, 0.2, 0.01
45429, 31, 1, 534, 29.0, 1.2, 0.2, 0.01
45648, 31, 1, 534, 29.2, 1.2, 0.2, 0.01
45871, 30, 0, 534, 27.9, 1.2, 0.2, 0.01
46093, 30, 0, 534, 28.0, 1.2, 0.2, 0.01
46302, 31, 1, 534, 29.50000000000001, 1.2, 0.2, 0.01
46520, 31, 1, 534, 29.6, 1.2, 0.2, 0.01
46754, 31, 1, 534, 29.8, 1.2, 0.2, 0.01
46981, 30, 0, 534, 28.5, 1.2, 0.2, 0.01
47194, 31, 1, 534, 30.1, 1.2, 0.2, 0.01
47407, 30, 0, 534, 28.7, 1.2, 0.2, 0.01
47636, 31, 1, 534, 30.3, 1.2, 0.2, 0.01
47856, 30, 0, 534, 28.9, 1.2, 0.2, 0.01
48068, 30, 0, 534, 29.0, 1.2, 0.2, 0.01
48296, 30, 0, 534, 29.0, 1.2, 0.2, 0.01
48518, 31, 1, 534, 30.50000000000001, 1.2, 0.2, 0.01
48753, 31, 1, 534, 30.6, 1.2, 0.2, 0.01
48975, 31, 1, 534, 30.8, 1.2, 0.2, 0.01
49198, 31, 1, 534, 31.0, 1.2, 0.2, 0.01
49413, 31, 1, 534, 31.2, 1.2, 0.2, 0.01
49643, 31, 1, 534, 31.40000000000001, 1.2, 0.2, 0.01
49867, 31, 1, 534, 31.6, 1.2, 0.2, 0.01
50093, 31, 1, 534, 31.8, 1.2, 0.2, 0.01
50316, 30, 0, 534, 30.5, 1.2, 0.2, 0.01
50555, 31, 1, 534, 32.1, 1.2, 0.2, 0.01
50786, 31, 1, 534, 32.20000000000001, 1.2, 0.2, 0.01
50995, 31, 1, 534, 32.40000000000001, 1.2, 0.2, 0.01
51214, 31, 1, 534, 32.6, 1.2, 0.2, 0.01
51440, 30, 0, 534, 31.3, 1.2, 0.2, 0.01
51652, 30, 0, 534, 31.40000000000001, 1.2, 0.2, 0.01
51883, 31, 1, 534, 32.90000000000001, 1.2, 0.2, 0.01
52127, 31, 1, 534, 33.0, 1.2, 0.2, 0.01
52356, 31, 1, 534, 33.2, 1.2, 0.2, 0.01
52587, 30, 0, 534, 31.9, 1.2, 0.2, 0.01
52808, 31, 1, 534, 33.50000000000001, 1.2, 0.2, 0.01
53034, 31, 1, 534, 33.6, 1.2, 0.2, 0.01
53238, 30, 0, 534, 32.3, 1.2, 0.2, 0.01
53453, 31, 1, 534, 33.90000000000001, 1.2, 0.2, 0.01
53663, 31, 1, 534, 34.00000000000001, 1.2, 0.2, 0.01
53892, 31, 1, 534, 34.2, 1.2, 0.2, 0.01
54108, 30, 0, 534, 32.9, 1.2, 0.2, 0.01
54340, 31, 1, 534, 34.50000000000001, 1.2, 0.2, 0.01
54565, 31, 1, 534, 34.6, 1.2, 0.2, 0.01
54784, 30, 0, 534, 33.3, 1.2, 0.2, 0.01
55005, 30, 0, 534, 33.4, 1.2, 0.2, 0.01
55215, 31, 1, 534, 34.90000000000001, 1.2, 0.2, 0.01
55447, 31, 1, 534, 35.00000000000001, 1.2, 0.2, 0.01
55684, 31, 1, 534, 35.2, 1.2, 0.2, 0.01
55904, 30, 0, 534, 33.9, 1.2, 0.2, 0.01
56135, 31, 1, 534, 35.50000000000001, 1.2, 0.2, 0.01
56369, 31, 1, 534, 35.6, 1.2, 0.2, 0.01
56597, 31, 1, 534, 35.80000000000001, 1.2, 0.2, 0.01
56821, 31, 1, 534, 36.00000000000001, 1.2, 0.2, 0.01
57047, 31, 1, 534, 36.20000000000001, 1.2, 0.2, 0.01
57274, 31, 1, 534, 36.40000000000001, 1.2, 0.2, 0.01
57503, 31, 1, 534, 36.6, 1.2, 0.2, 0.01
57730, 30, 0, 534, 35.3, 1.2, 0.2, 0.01
57941, 31, 1, 534, 36.90000000000001, 1.2, 0.2, 0.01
58172, 31, 1, 534, 37.00000000000001, 1.2, 0.2, 0.01
58404, 31, 1, 534, 37.20000000000001, 1.2, 0.2, 0.01
58613, 31, 1, 534, 37.40000000000001, 1.2, 0.2, 0.01
58832, 31, 1, 534, 37.6, 1.2, 0.2, 0.01
59054, 31, 1, 534, 37.80000000000001, 1.2, 0.2, 0.01
59269, 30, 0, 534, 36.5, 1.2, 0.2, 0.01
59490, 30, 0, 534, 36.6, 1.2, 0.2, 0.01
59715, 30, 0, 534, 36.6, 1.2, 0.2, 0.01
59947, 31, 1, 534, 38.10000000000001, 1.2, 0.2, 0.01
60162, 31, 1, 534, 38.2, 1.2, 0.2, 0.01
60379, 31, 1, 534, 38.40000000000001, 1.2, 0.2, 0.01
60604, 31, 1, 534, 38.6, 1.2, 0.2, 0.01
60809, 31, 1, 534, 38.80000000000001, 1.2, 0.2, 0.01
61034, 31, 1, 534, 39.00000000000001, 1.2, 0.2, 0.01
61266, 31, 1, 534, 39.2, 1.2, 0.2, 0.01
61489, 31, 1, 534, 39.40000000000001, 1.2, 0.2, 0.01
61715, 31, 1, 534, 39.60000000000001, 1.2, 0.2, 0.01
61941, 31, 1, 534, 39.8, 1.2, 0.2, 0.01
62168, 31, 1, 534, 40.00000000000001, 1.2, 0.2, 0.01
62395, 31, 1, 534, 40.2, 1.2, 0.2, 0.01
62638, 31, 1, 534, 40.40000000000001, 1.2, 0.2, 0.01
62867, 31, 1, 534, 40.60000000000001, 1.2, 0.2, 0.01
63091, 31, 1, 534, 40.80000000000001, 1.2, 0.2, 0.01
63301, 31, 1, 534, 41.00000000000001, 1.2, 0.2, 0.01
63520, 31, 1, 534, 41.2, 1.2, 0.2, 0.01
63752, 31, 1, 534, 41.40000000000001, 1.2, 0.2, 0.01
63991, 31, 1, 534, 41.60000000000001, 1.2, 0.2, 0.01
64204, 31, 1, 534, 41.80000000000001, 1.2, 0.2, 0.01
64426, 31, 1, 534, 42.00000000000001, 1.2, 0.2, 0.01
64656, 30, 0, 534, 40.7, 1.2, 0.2, 0.01
64889, 30, 0, 534, 40.80000000000001, 1.2, 0.2, 0.01
65124, 30, 0, 534, 40.80000000000001, 1.2, 0.2, 0.01
65346, 31, 1, 534, 42.3, 1.2, 0.2, 0.01
65581, 31, 1, 534, 42.40000000000001, 1.2, 0.2, 0.01
65798, 31, 1, 534, 42.60000000000001, 1.2, 0.2, 0.01
66043, 31, 1, 534, 42.8, 1.2, 0.2, 0.01
66261, 31, 1, 534, 43.00000000000001, 1.2, 0.2, 0.01
66488, 30, 0, 534, 41.70000000000001, 1.2, 0.2, 0.01
66708, 31, 1, 534, 43.30000000000001, 1.2, 0.2, 0.01
66940, 31, 1, 534, 43.40000000000001, 1.2, 0.2, 0.01
67168, 30, 0, 534, 42.1, 1.2, 0.2, 0.01
67403, 31, 1, 534, 43.70000000000001, 1.2, 0.2, 0.01
67624, 31, 1, 534, 43.80000000000001, 1.2, 0.2, 0.01
67850, 31, 1, 534, 44.00000000000001, 1.2, 0.2, 0.01
68089, 30, 0, 534, 42.7, 1.2, 0.2, 0.01
68314, 31, 1, 534, 44.30000000000001, 1.2, 0.2, 0.01
68533, 30, 0, 534, 42.9, 1.2, 0.2, 0.01
68763, 31, 1, 534, 44.50000000000001, 1.2, 0.2, 0.01
68983, 31, 1, 534, 44.60000000000001, 1.2, 0.2, 0.01
69213, 31, 1, 534, 44.8, 1.2, 0.2, 0.01
69448, 30, 0, 534, 43.50000000000001, 1.2, 0.2, 0.01
69671, 31, 1, 534, 45.10000000000001, 1.2, 0.2, 0.01
69894, 31, 1, 534, 45.2, 1.2, 0.2, 0.01
70099, 30, 0, 534, 43.9, 1.2, 0.2, 0.01
70317, 31, 1, 534, 45.50000000000001, 1.2, 0.2, 0.01
70563, 30, 0, 534, 44.1, 1.2, 0.2, 0.01
70790, 31, 1, 534, 45.70000000000001, 1.2, 0.2, 0.01
71013, 31, 1, 534, 45.80000000000001, 1.2, 0.2, 0.01
71237, 30, 0, 534, 44.5, 1.2, 0.2, 0.01
71467, 31, 1, 534, 46.10000000000001, 1.2, 0.2, 0.01
71698, 31, 1, 534, 46.2, 1.2, 0.2, 0.01
71926, 31, 1, 534, 46.40000000000001, 1.2, 0.2, 0.01
72149, 31, 1, 534, 46.60000000000001, 1.2, 0.2, 0.01
72368, 31, 1, 534, 46.80000000000001, 1.2, 0.2, 0.01
72596, 31, 1, 534, 47.00000000000001, 1.2, 0.2, 0.01
72817, 30, 0, 534, 45.7, 1.2, 0.2, 0.01
73049, 31, 1, 534, 47.3, 1.2, 0.2, 0.01
73273, 30, 0, 534, 45.9, 1.2, 0.2, 0.01
73491, 31, 1, 534, 47.50000000000001, 1.2, 0.2, 0.01
73710, 31, 1, 534, 47.60000000000001, 1.2, 0.2, 0.01
73939, 31, 1, 534, 47.8, 1.2, 0.2, 0.01
74173, 31, 1, 534, 48.00000000000001, 1.2, 0.2, 0.01
74387, 31, 1, 534, 48.2, 1.2, 0.2, 0.01
74607, 30, 0, 534, 46.9, 1.2, 0.2, 0.01
74833, 31, 1, 534, 48.50000000000001, 1.2, 0.2, 0.01
75064, 31, 1, 534, 48.60000000000001, 1.2, 0.2, 0.01
75278, 31, 1, 534, 48.80000000000001, 1.2, 0.2, 0.01
75505, 31, 1, 534, 49.00000000000001, 1.2, 0.2, 0.01
75742, 31, 1, 534, 49.20000000000001, 1.2, 0.2, 0.01
75962, 31, 1, 534, 49.40000000000001, 1.2, 0.2, 0.01
76199, 31, 1, 534, 49.60000000000001, 1.2, 0.2, 0.01
76437, 31, 1, 534, 49.8, 1.2, 0.2, 0.01
76668, 31, 1, 534, 50.00000000000001, 1.2, 0.2, 0.01
76897, 30, 0, 534, 48.70000000000001, 1.2, 0.2, 0.01
77123, 31, 1, 534, 50.30000000000001, 1.2, 0.2, 0.01
77354, 31, 1, 534, 50.40000000000001, 1.2, 0.2, 0.01
77582, 30, 0, 534, 49.1, 1.2, 0.2, 0.01
77802, 31, 1, 534, 50.70000000000001, 1.2, 0.2, 0.01
78020, 31, 1, 534, 50.80000000000001, 1.2, 0.2, 0.01
78243, 31, 1, 534, 51.00000000000001, 1.2, 0.2, 0.01
78472, 31, 1, 534, 51.20000000000001, 1.2, 0.2, 0.01
78699, 30, 0, 534, 49.9, 1.2, 0.2, 0.01
78918, 31, 1, 534, 51.50000000000001, 1.2, 0.2, 0.01
79142, 31, 1, 534, 51.60000000000001, 1.2, 0.2, 0.01
79350, 31, 1, 534, 51.80000000000001, 1.2, 0.2, 0.01
79572, 31, 1, 534, 52.00000000000001, 1.2, 0.2, 0.01
79783, 31, 1, 534, 52.20000000000001, 1.2, 0.2, 0.01
80005, 31, 1, 534, 52.40000000000001, 1.2, 0.2, 0.01
80229, 31, 1, 534, 52.60000000000002, 1.2, 0.2, 0.01
80460, 31, 1, 534, 52.80000000000001, 1.2, 0.2, 0.01
80683, 31, 1, 534, 53.00000000000001, 1.2, 0.2, 0.01
80904, 31, 1, 534, 53.2, 1.2, 0.2, 0.01
81138, 30, 0, 534, 51.9, 1.2, 0.2, 0.01
81358, 31, 1, 534, 53.50000000000001, 1.2, 0.2, 0.01
81568, 30, 0, 534, 52.10000000000001, 1.2, 0.2, 0.01
81796, 30, 0, 534, 52.20000000000001, 1.2, 0.2, 0.01
82030, 31, 1, 534, 53.70000000000001, 1.2, 0.2, 0.01
82262, 31, 1, 534, 53.80000000000001, 1.2, 0.2, 0.01
82492, 31, 1, 534, 54.00000000000001, 1.2, 0.2, 0.01
82716, 31, 1, 534, 54.20000000000001, 1.2, 0.2, 0.01
82951, 31, 1, 534, 54.40000000000001, 1.2, 0.2, 0.01
83166, 31, 1, 534, 54.60000000000001, 1.2, 0.2, 0.01
83401, 31, 1, 534, 54.8, 1.2, 0.2, 0.01
83609, 31, 1, 534, 55.00000000000001, 1.2, 0.2, 0.01
83836, 31, 1, 534, 55.2, 1.2, 0.2, 0.01
84056, 31, 1, 534, 55.40000000000001, 1.2, 0.2, 0.01
84292, 31, 1, 534, 55.60000000000001, 1.2, 0.2, 0.01
84520, 31, 1, 534, 55.80000000000001, 1.2, 0.2, 0.01
84757, 31, 1, 534, 56.00000000000001, 1.2, 0.2, 0.01
84981, 30, 0, 534, 54.70000000000001, 1.2, 0.2, 0.01
85197, 31, 1, 534, 56.30000000000001, 1.2, 0.2, 0.01
85421, 30, 0, 534, 54.9, 1.2, 0.2, 0.01
85651, 30, 0, 534, 55.0, 1.2, 0.2, 0.01
85871, 31, 1, 534, 56.50000000000001, 1.2, 0.2, 0.01
86084, 30, 0, 534, 55.10000000000001, 1.2, 0.2, 0.01
86311, 31, 1, 534, 56.70000000000002, 1.2, 0.2, 0.01
86528, 31, 1, 534, 56.80000000000001, 1.2, 0.2, 0.01
86744, 31, 1, 534, 57.00000000000001, 1.2, 0.2, 0.01
86978, 30, 0, 534, 55.7, 1.2, 0.2, 0.01
87195, 30, 0, 534, 55.80000000000001, 1.2, 0.2, 0.01
87424, 31, 1, 534, 57.3, 1.2, 0.2, 0.01
87648, 31, 1, 534, 57.40000000000001, 1.2, 0.2, 0.01
87882, 31, 1, 534, 57.60000000000002, 1.2, 0.2, 0.01
88106, 31, 1, 534, 57.80000000000001, 1.2, 0.2, 0.01
88328, 31, 1, 534, 58.00000000000001, 1.2, 0.2, 0.01
88534, 30, 0, 534, 56.70000000000001, 1.2, 0.2, 0.01
88768, 31, 1, 534, 58.30000000000001, 1.2, 0.2, 0.01
88986, 31, 1, 534, 58.40000000000001, 1.2, 0.2, 0.01
89205, 31, 1, 534, 58.60000000000001, 1.2, 0.2, 0.01
89438, 31, 1, 534, 58.80000000000001, 1.2, 0.2, 0.01
89670, 31, 1, 534, 59.00000000000001, 1.2, 0.2, 0.01
89894, 31, 1, 534, 59.20000000000001, 1.2, 0.2, 0.01
90110, 31, 1, 534, 59.40000000000001, 1.2, 0.2, 0.01
90334, 31, 1, 534, 59.60000000000001, 1.2, 0.2, 0.01
90553, 30, 0, 534, 58.30000000000001, 1.2, 0.2, 0.01
90788, 30, 0, 534, 58.40000000000001, 1.2, 0.2, 0.01
91005, 30, 0, 534, 58.40000000000001, 1.2, 0.2, 0.01
91222, 31, 1, 534, 59.90000000000001, 1.2, 0.2, 0.01
91436, 31, 1, 534, 60.00000000000001, 1.2, 0.2, 0.01
91671, 31, 1, 534, 60.2, 1.2, 0.2, 0.01
91895, 31, 1, 534, 60.40000000000001, 1.2, 0.2, 0.01
92131, 31, 1, 534, 60.60000000000001, 1.2, 0.2, 0.01
92353, 31, 1, 534, 60.80000000000001, 1.2, 0.2, 0.01
92585, 31, 1, 534, 61.00000000000001, 1.2, 0.2, 0.01
92803, 31, 1, 534, 61.20000000000001, 1.2, 0.2, 0.01
93034, 31, 1, 534, 61.40000000000001, 1.2, 0.2, 0.01
93277, 30, 0, 534, 60.10000000000001, 1.2, 0.2, 0.01
93513, 30, 0, 534, 60.2, 1.2, 0.2, 0.01
