time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, reflection, error, command
73265, 360.3921133048469, 502.8528472386565, -63.00000000000002, 357.0718781663023, 504.9880328828821, -63.99999999999992, 481.4085541309507, -1056.683882217286, -358.0, 4081.335462849461, -4334.104631210885, -143.4259262902628, 11, -29, -21.63571428571428
73387, 367.8160047461431, 485.3632550230602, -67.00000000000002, 364.4957696075985, 487.4984406672858, -66.99999999999993, 499.881988612364, -1055.067666123773, -355.0, 4065.808756178015, -4345.055493274617, -144.804989019033, 9, -31, -27.12380952380952
73517, 373.9723673260052, 468.4487878489138, -70.00000000000004, 370.9941523307862, 469.6442808723535, -69.99999999999993, 519.9646250464431, -1052.245235636303, -352.0, 4050.022993921043, -4355.629504337896, -146.1840517478031, 13, -27, -24.95238095238095
73653, 380.1121731251826, 448.3663879736901, -73.00000000000003, 376.841586425241, 450.5181857530928, -72.99999999999994, 539.8563182918265, -1048.378682153993, -349.0, 4033.143337935161, -4366.356909140469, -147.5631144765733, 65, 25, 40.51904761904762
73783, 386.2979680598686, 430.401535037303, -71.00000000000003, 383.027381359927, 432.5533328167059, -70.99999999999993, 558.7428253013595, -1044.707517082948, -349.0, 4017.372470723241, -4376.953122963529, -146.1034269003165, 88, 48, 72.57380952380952
73902, 394.4697970551804, 414.3634176019124, -63.00000000000003, 391.1992103552388, 416.5152153813152, -62.99999999999994, 576.0507119860055, -1043.19327320845, -355.0, 4003.210429490956, -4388.063324947969, -141.8856138665195, 55, 15, 33.80714285714286
74022, 404.0083438113781, 399.0985518710967, -58.00000000000003, 400.7377571114366, 401.2503496504996, -57.99999999999994, 593.7974371773524, -1045.372297068534, -367.0, 3989.127733493397, -4399.27393034823, -141.4782694683375, 10, -30, -23.33571428571428
74153, 414.3091053095792, 381.9552058570544, -59.00000000000004, 411.0385186096376, 384.1070036364573, -58.99999999999995, 613.7751051961447, -1048.179975207302, -368.0, 3973.265285519397, -4411.455175944314, -142.4782694683375, 10, -30, -25.8
74284, 423.2290650025111, 365.1792015927348, -62.00000000000004, 420.4279498653555, 366.4480517792788, -61.99999999999996, 633.6386005649184, -1049.568966112495, -364.0, 3957.170066370983, -4423.327156426295, -143.587175985236, 52, 12, 26.3
74418, 433.7290650025111, 346.9926681132616, -60.00000000000004, 430.4279498653555, 349.1275437035901, -59.99999999999995, 653.6896379751409, -1050.971071234752, -364.0, 3941.382492261579, -4435.605287543859, -142.1274884089792, 84, 44, 68.98095238095237
74536, 443.7214142914832, 333.2393792088875, -54.00000000000003, 440.6588052589403, 335.550740032786, -52.99999999999995, 670.3558910343433, -1053.610746397841, -369.0, 3928.67596175916, -4446.898829175741, -138.369362951439, 71, 31, 55.94523809523809
74652, 455.9973847726081, 320.0750125797423, -47.00000000000003, 452.9347757400653, 322.386373403641, -46.99999999999995, 687.13695471408, -1059.388930003147, -379.0, 3915.577805562371, -4459.245419970148, -136.6918623413852, 13, -27, -16.89047619047619
74767, 467.806577070411, 307.8462359739853, -46.00000000000003, 464.7439680378683, 310.157596797884, -45.99999999999994, 703.3961164135174, -1066.970701618775, -385.0, 3903.027475347592, -4470.712294500724, -137.5829558244867, 13, -27, -18.9
74887, 479.8509279848705, 294.4696291153922, -48.00000000000003, 476.7883189523277, 296.7809899392909, -47.99999999999995, 719.9765047881077, -1073.3353164027, -381.0, 3889.658855643392, -4482.765510138242, -137.9620185532569, 10, -30, -25.53571428571429
75014, 491.8080154148174, 279.7038558477098, -51.00000000000003, 488.7454063822746, 282.0152166716084, -50.99999999999994, 738.5936949911182, -1080.111419482268, -380.0, 3875.129324087055, -4495.008578085184, -139.8813937057703, 45, 5, 17.41666666666667
75147, 504.6637676085482, 264.3829669853302, -50.00000000000004, 501.6011585760054, 266.6943278092289, -49.99999999999995, 756.9656254201034, -1086.798255304428, -380.0, 3860.000479210844, -4508.089787995261, -139.1515499176419, 89, 49, 75.22380952380953
75266, 517.0967805360741, 252.7889948642677, -43.00000000000002, 514.7655252051504, 254.4183573281039, -42.99999999999994, 772.388265032106, -1093.98995026447, -385.0, 3847.185460951859, -4520.730013745694, -135.3934244601017, 84, 44, 73.04047619047619
75382, 531.841517333276, 242.4646190099489, -35.00000000000002, 528.6911099580633, 244.6675579101361, -34.99999999999995, 787.1757044861197, -1103.593025729855, -393.0000000000001, 3835.87301771706, -4533.419719339577, -131.715923850048, 9, -31, -20.89285714285714
75504, 546.9375875562936, 232.6611163796784, -33.00000000000002, 544.6258507490263, 234.3194162448506, -32.99999999999994, 800.2518633766757, -1116.220525588058, -404.0, 3822.859866642229, -4547.263775793652, -133.2279546043793, 9, -31, -23.1
75627, 562.3089104494176, 221.4931965861214, -36.00000000000002, 559.9971736421503, 223.1514964512936, -35.99999999999994, 814.5902063655567, -1127.831486802928, -399.0, 3809.645454621874, -4560.915856768958, -134.0667049094062, 8, -32, -27.51190476190477
75772, 578.3958437549161, 207.9946567827041, -40.00000000000003, 576.0841069476489, 209.6529566478763, -39.99999999999995, 832.1921330069992, -1141.095489913199, -397.0, 3794.426282213054, -4575.385714791433, -136.4457676381763, 89, 49, 75.56428571428571
75912, 595.8056327785719, 196.2516058098183, -34.00000000000002, 593.4938959713048, 197.9099056749907, -33.99999999999995, 848.5915569336647, -1152.578490168947, -395.0, 3780.504017765323, -4591.107373503141, -131.5263924856629, 92, 52, 83.4357142857143
76033, 612.2494510161388, 188.930346234454, -24.00000000000002, 609.9377142088716, 190.5886460996263, -23.99999999999994, 860.3359293502475, -1166.574888189174, -410.0, 3769.352853331144, -4605.23718354298, -128.2802977824539, 33, -7, 11.19761904761905
76152, 629.1639181902852, 182.7739836545919, -20.00000000000001, 626.8521813830179, 184.4322835197642, -19.99999999999994, 869.713227580135, -1182.181333233058, -419.0, 3758.32243078625, -4619.461450781789, -127.7923285367853, 13, -27, -15.03809523809523
76274, 646.901946293732, 175.9649926132312, -21.00000000000002, 644.4686746197869, 177.3147582448619, -21.99999999999994, 879.6801219209099, -1197.529004626459, -417.0, 3746.439791642814, -4634.287201588641, -128.7117036892987, 16, -24, -13.56428571428571
76403, 664.3915385093284, 168.541101171935, -23.00000000000002, 661.9582668353833, 169.8908668035657, -22.99999999999994, 891.148782765749, -1213.907949752017, -415.0, 3734.508174813521, -4649.073564219083, -128.9012350536838, 89, 49, 79.76904761904763
76524, 681.5105558026411, 162.978795273186, -18.00000000000002, 679.0772841286961, 164.3285609048167, -17.99999999999994, 900.7568352331834, -1228.152473323658, -416.0, 3724.049851556844, -4663.723597483853, -125.5221723249137, 91, 51, 86.42380952380952
76645, 699.3763865321848, 160.7851470918933, -7.000000000000016, 696.9431148582398, 162.1349127235241, -6.99999999999994, 908.1883204388214, -1244.843862380246, -426.0, 3714.996727208471, -4679.281262460735, -120.1954527742181, 67, 27, 60.01428571428572
76765, 717.3736450449999, 161.0992904077644, 1.0, 714.9403733710549, 162.4490560393952, 1.00000000000006, 911.6457794350444, -1262.630946944318, -439.0, 3706.582672812142, -4695.193637789881, -117.8687332235226, 12, -28, -9.154761904761905
76884, 735.3626799313436, 161.7274813484094, 1.999999999999984, 732.9294082573986, 163.0772469800402, 2.00000000000006, 913.4618569558565, -1279.909770354446, -444.0, 3697.996667125039, -4711.013893993276, -118.4896704947525, 11, -29, -12.61190476190476
77007, 754.3626799313436, 161.7274813484094, -1.630034274250053e-14, 751.9294082573985, 163.0772469800403, 6.003296961262388e-14, 916.3865557142488, -1298.375591570212, -441.0, 3688.745028663063, -4727.609290516677, -119.1388894353943, 10, -30, -16.81190476190476
77153, 776.3492781257638, 160.9596924209543, -2.000000000000016, 772.9166156247995, 162.3443575492878, -1.99999999999994, 920.1387455372759, -1319.6553174973, -440.0, 3678.140956076357, -4745.735339302219, -120.3284207997793, 69, 29, 57.60238095238095
77282, 795.3377038391266, 161.6227828583018, 1.999999999999984, 791.9050413381624, 163.0074479866353, 2.00000000000006, 923.8308995978119, -1338.649803497013, -439.0, 3669.474124448805, -4762.643503884446, -117.1388894353943, 92, 52, 89.97380952380952
77401, 812.8763650052608, 165.6719018364914, 12.99999999999998, 809.4437025042966, 167.0565669648249, 13.00000000000006, 925.6842937800107, -1356.283671223788, -444.0, 3663.181754904866, -4779.507847498192, -110.4613888253405, 57, 17, 48.98333333333333
77521, 829.7908321794072, 171.8282644163534, 19.99999999999998, 826.358169678443, 173.2129295446869, 20.00000000000006, 922.5794643633261, -1373.892033847646, -460.0000000000001, 3657.121440536931, -4796.456965167316, -109.6749816983883, 11, -29, -9.247619047619043
77635, 845.7656067327676, 177.6426068528898, 19.99999999999998, 842.3329442318035, 179.0272719812233, 20.00000000000006, 917.7717976031659, -1390.658360348202, -466.0, 3650.947297787868, -4812.296155844689, -111.2959189696182, 10, -30, -12.91190476190476
77783, 866.6888500912609, 184.4409807291386, 17.99999999999999, 863.1343528949884, 186.1897713792808, 19.00000000000006, 912.4727404019508, -1411.911717936552, -464.0000000000001, 3642.889468996405, -4832.767389201951, -111.4854503340033, 11, -29, -14.58809523809523
77903, 883.9023356985956, 189.7036714141479, 16.99999999999998, 880.3478385023231, 191.4524620642901, 17.00000000000006, 908.3426390441975, -1429.801152326009, -463.0, 3635.950411798, -4849.37610634679, -112.6749816983883, 12, -28, -16.18809523809524
78025, 902.254926398088, 194.6212332710958, 14.99999999999998, 898.7004292018154, 196.370023921238, 15.00000000000006, 904.5378551022324, -1447.701253419437, -461.9999999999999, 3628.263481986899, -4866.751695835472, -113.8645130627734, 12, -28, -19.0
78153, 920.8397308120302, 198.5715553966332, 11.99999999999998, 917.2852336157577, 200.3203460467754, 12.00000000000006, 901.181583124286, -1466.735617669657, -460.0000000000001, 3620.079661275585, -4883.898855325167, -115.5137320034152, 18, -22, -13.92857142857143
78285, 940.4722744809835, 202.3877353041641, 10.99999999999998, 936.917777284711, 204.1365259543063, 11.00000000000006, 898.0635313671042, -1486.4222216744, -459.0000000000001, 3611.32057857906, -4901.878801663114, -115.9734195796719, 91, 51, 79.56904761904761
78415, 958.7362467038117, 207.624845064687, 15.99999999999998, 955.0875676480088, 209.6915883440384, 17.00000000000006, 895.0537322597301, -1505.42534534745, -459.0000000000001, 3604.327952039072, -4919.545243695177, -111.5943568509017, 92, 52, 85.11190476190476
78533, 974.7743641392022, 215.7966740599988, 26.99999999999998, 971.1256850833992, 217.8634173393502, 27.00000000000006, 887.7585038295225, -1521.810696675728, -474.0000000000001, 3598.661694648519, -4936.630135476632, -108.3482621476928, 11, -29, -15.96428571428571
78645, 988.489040950436, 224.0372832585597, 30.99999999999998, 985.6975291953352, 226.6190646128212, 31.00000000000006, 878.425569325505, -1536.18215552804, -483.0, 3593.447844450441, -4952.810857528259, -107.8602929020241, 11, -29, -17.9
78763, 1004.382097621897, 232.4877713887057, 27.99999999999998, 1001.590585866796, 235.0695527429672, 28.00000000000006, 869.8444390471447, -1551.662924344408, -479.0, 3587.596767626501, -4969.833339720945, -108.9691994189227, 10, -30, -22.11190476190477
78903, 1023.414561149667, 241.3627548852604, 24.99999999999998, 1019.716741607529, 243.5219179777813, 25.00000000000005, 859.8021691929059, -1571.371988659454, -477.0, 3580.553916889083, -4988.552267400983, -110.6184183595645, 10, -30, -25.1
79034, 1042.086169679611, 248.5301138761664, 20.99999999999998, 1038.388350137473, 250.6892769686873, 21.00000000000005, 852.0229241574382, -1588.844459082327, -474.0000000000001, 3572.826997585146, -5006.999346250232, -112.727324876463, 10, -30, -28.1
79165, 1060.156243489219, 254.4014367692904, 17.99999999999998, 1057.409480463376, 256.8696168561862, 18.00000000000005, 844.5146842056031, -1607.428005079409, -472.0000000000001, 3564.572366133159, -5025.21640033677, -114.3765438171047, 11, -29, -29.78809523809524
79295, 1079.562158014738, 259.2398746812838, 13.99999999999998, 1076.815394988896, 261.7080547681796, 14.00000000000006, 838.4085083967541, -1626.220881841401, -468.0, 3555.737459238415, -5043.159210043201, -116.2152941221316, 10, -30, -34.01190476190476
79423, 1098.273505321971, 262.5391900569554, 9.999999999999979, 1094.541934543116, 264.8337219661844, 10.00000000000006, 833.3729250552395, -1645.013934717681, -465.0, 3547.197178095354, -5059.004196568834, -118.3242006390301, 66, 26, 36.46666666666667
79546, 1116.924421807476, 266.1645609691098, 10.99999999999998, 1113.192851028621, 268.4590928783387, 11.00000000000006, 829.6392469115341, -1662.579509331659, -461.9999999999999, 3538.635274131017, -5075.965735429016, -116.7838882152868, 93, 53, 73.82142857142857
79673, 1134.778581602408, 272.6629436922975, 19.99999999999998, 1131.047010823553, 274.9574756015264, 20.00000000000005, 823.8309634852627, -1680.455567611943, -468.0, 3531.568131109453, -5093.602500708191, -111.8362313933615, 49, 9, 21.07619047619048
79792, 1151.092121769068, 280.2700724036301, 24.99999999999998, 1147.49082906112, 282.2787351768909, 24.00000000000006, 814.6241461884749, -1695.189555234565, -482.0, 3524.622099650037, -5110.208302313799, -112.699043207051, 12, -28, -26.04047619047619
79916, 1167.78143115127, 287.0129910851164, 21.99999999999998, 1165.107322297889, 289.3962604517932, 22.00000000000006, 804.9167085525703, -1711.345444518198, -481.0, 3516.927873593885, -5127.580662124626, -113.8885745714361, 12, -28, -28.4
80055, 1187.753617993468, 293.5023479669903, 17.99999999999998, 1185.079509140087, 295.8856173336671, 18.00000000000005, 795.4510066330006, -1729.922930547525, -477.0, 3507.812009485792, -5146.498934285761, -115.727324876463, 11, -29, -32.51190476190476
80183, 1206.106208692961, 298.4199098239382, 14.99999999999998, 1203.515127939331, 300.4821333500608, 14.00000000000006, 787.4854762150042, -1747.813804789998, -474.0000000000001, 3498.940037041503, -5163.300365919635, -117.8362313933615, 80, 40, 55.12142857142857
80312, 1224.275999056259, 303.9749722136702, 16.99999999999998, 1221.585201748939, 306.3534562431848, 18.00000000000005, 780.3818113840582, -1765.395992224148, -472.0000000000001, 3491.098137162115, -5180.606567301847, -114.3765438171047, 70, 30, 45.18095238095237
80431, 1241.765591271855, 311.3988636549664, 22.99999999999998, 1238.029019986506, 313.6747158185493, 24.00000000000006, 770.7335713401642, -1780.836403910868, -482.0, 3484.152105702699, -5197.212368907455, -112.699043207051, 68, 28, 45.67619047619048
80545, 1255.892752757598, 318.9104086595406, 27.99999999999998, 1253.039129065108, 321.6557323859094, 28.00000000000006, 760.3053206189855, -1794.675160028968, -487.0000000000001, 3478.023732122171, -5213.069324392588, -111.1304491138958, 83, 43, 68.17857142857143
80662, 1270.455058656347, 329.4905432008051, 35.99999999999997, 1266.792417969482, 331.6480816748815, 36.00000000000005, 748.8752316011634, -1807.369559937773, -492.0000000000001, 3473.154952485162, -5229.357202856227, -106.6424798682271, 68, 28, 52.62142857142858
80775, 1283.088520689462, 340.8657635089057, 41.99999999999998, 1280.169024828075, 343.6924325893409, 42.00000000000006, 736.1681863989527, -1818.415625808885, -499.0, 3468.753275185194, -5246.810719319878, -104.1545106225585, 11, -29, -19.17857142857143
80901, 1296.984241020226, 353.8237323500932, 42.99999999999998, 1293.33339145722, 355.9684030704659, 43.00000000000006, 719.9263692613648, -1828.56463955748, -508.0000000000001, 3463.835282876166, -5264.12583848344, -105.8560727412749, 11, -29, -21.4
81023, 1310.773040996368, 365.3939093244509, 39.99999999999998, 1307.888235876481, 368.1813676545102, 40.00000000000006, 704.9239581176757, -1839.464529275991, -504.0, 3458.291327394447, -5282.299020857937, -106.9649792581734, 32, -8, 3.250000000000002
81163, 1326.859974301867, 378.8924491278682, 39.99999999999998, 1323.975169181979, 381.6799074579275, 40.00000000000006, 687.255026960527, -1852.301759186059, -504.0, 3452.163797651493, -5302.385169798169, -106.9649792581734, 88, 48, 75.66666666666667
81291, 1339.817943143054, 392.7881694586325, 46.99999999999998, 1336.251139663104, 394.8442740870726, 47.00000000000006, 672.1564164801922, -1862.873920060882, -505.0000000000001, 3448.382606913865, -5319.983538944363, -102.1262289531466, 90, 50, 82.42380952380953
81411, 1349.621445773325, 407.8842396816501, 56.99999999999998, 1346.59928132839, 410.7790148780357, 57.00000000000006, 655.576028105602, -1869.238534844806, -519.0, 3445.538163792175, -5338.769415110447, -98.60997803806598, 17, -23, -8.369047619047615
81531, 1358.621445773325, 423.47269694977, 59.99999999999999, 1355.59928132839, 426.3674721461555, 60.00000000000006, 638.2601245895852, -1872.604405523248, -529.0, 3442.684491550031, -5356.541768773776, -99.12200879239732, 10, -30, -18.98333333333333
81657, 1369.514226473625, 440.2461083086784, 56.99999999999999, 1366.49206202869, 443.140883505064, 57.00000000000006, 619.6770208399474, -1877.237693667773, -526.0, 3439.039413272568, -5376.206798759799, -100.5010715211675, 11, -29, -20.58809523809523
81785, 1380.412178764296, 455.8099971501693, 54.99999999999998, 1377.39001431936, 458.7047723465549, 55.00000000000006, 601.0977547808515, -1882.565212481004, -524.0, 3435.277277439688, -5394.830609701037, -101.4204466736809, 64, 24, 46.03095238095238
81926, 1391.227978337407, 473.8105104649136, 58.99999999999999, 1387.690775817561, 475.8481183605972, 59.00000000000006, 580.8046190963444, -1888.002741799563, -525.0, 3432.227486287958, -5414.596711338205, -98.7712277330391, 89, 49, 80.59761904761904
82051, 1397.970897018893, 490.4998198471159, 67.99999999999999, 1394.808301092463, 493.4646115973662, 68.00000000000006, 562.8147200978455, -1890.211623648781, -533.0, 3430.781766483646, -5433.541628710614, -94.36388333485704, 41, 1, 22.22857142857143
82174, 1403.525959408625, 508.6696102104135, 72.99999999999997, 1400.070991777473, 510.6780972047008, 73.00000000000006, 544.8676596262366, -1889.584898486998, -542.0, 3429.793895933593, -5451.514500261268, -93.14607030106004, 11, -29, -16.45714285714286
82302, 1409.397282301749, 526.7396840200214, 71.99999999999998, 1405.942314670597, 528.7481710143087, 72.00000000000006, 525.1031568160963, -1887.855728550884, -545.0, 3428.241564788593, -5470.450980082404, -94.68638272480332, 11, -29, -19.0
82432, 1416.20627334311, 544.4777121234682, 68.99999999999998, 1413.109673661503, 547.4197795442527, 69.00000000000005, 506.2646397267864, -1887.197873038042, -542.0, 3426.128277265121, -5490.339017085667, -96.06544545357348, 36, -4, 10.89761904761905
82557, 1423.046676209623, 563.2715645391864, 69.99999999999997, 1419.60805638469, 565.2739393391849, 70.00000000000004, 487.5403359501381, -1886.216573858487, -543.0, 3424.272301907367, -5509.24815126657, -95.60575787731675, 64, 24, 46.93333333333333
82681, 1428.008148614329, 580.5742750660762, 73.99999999999998, 1424.266799196536, 582.6606042123882, 75.00000000000004, 469.165549411314, -1884.285305971154, -546.0, 3423.403358698863, -5527.227165079914, -92.76700757228991, 68, 28, 54.24761904761906
82799, 1430.823968985053, 598.3526651967886, 80.99999999999998, 1427.08261956726, 600.4389943431008, 81.00000000000005, 452.2203048476299, -1880.060381986401, -554.0, 3423.230826788094, -5545.226338192581, -90.54919453849291, 28, -12, 4.523809523809527
82916, 1433.017617166346, 616.2184959263324, 82.99999999999997, 1429.276267748552, 618.3048250726444, 83.00000000000004, 435.6187553162052, -1874.017912114266, -560.0000000000001, 3423.007639868892, -5563.224954461592, -90.71044423346603, 12, -28, -17.19047619047619
83036, 1435.83343753707, 633.9968860570449, 80.99999999999998, 1432.092088119276, 636.083215203357, 81.00000000000005, 418.9398076426333, -1868.274889869642, -559.0, 3422.410854319845, -5581.215058602715, -91.89997559785111, 53, 13, 33.98809523809524
83171, 1437.819478339156, 652.8928020690421, 83.99999999999997, 1434.182657384629, 655.9736531107225, 84.00000000000004, 400.1759915098648, -1861.81398984444, -559.0, 3422.511927919492, -5601.214803204272, -89.71044423346603, 83, 43, 74.15714285714287
83304, 1436.772759214297, 672.8653927641337, 92.99999999999997, 1433.135938259771, 675.946243805814, 93.00000000000004, 382.9389237082148, -1853.776213124394, -565.0, 3424.337515323865, -5621.131309690827, -84.76278741154067, 34, -6, 13.81666666666667
83421, 1434.891246875479, 690.7667868807626, 96.0, 1431.358954384221, 692.8531160270746, 96.00000000000005, 369.2031915709114, -1843.425596541201, -577.0, 3425.578087351577, -5638.08598400336, -85.8151305896153, 9, -31, -18.99761904761904
83544, 1433.322443506021, 708.6982914464139, 94.99999999999998, 1429.702995272015, 711.7808152908179, 95.00000000000005, 353.8787916634612, -1832.291768292277, -576.0, 3426.812534296257, -5657.045840035006, -86.27481816587203, 6, -34, -25.73571428571428
83682, 1432.955942970838, 729.6950930446982, 90.99999999999998, 1429.336494736832, 732.7776168891021, 91.00000000000005, 336.4025743686144, -1820.942580080634, -573.0, 3427.40485157529, -5678.037485045365, -88.38372468277051, 0, -40, -36.97142857142857
83813, 1434.002662095697, 749.6676837397898, 86.99999999999998, 1430.330877905448, 751.751578049439, 87.00000000000003, 318.9313778726671, -1810.855580080634, -570.0, 3427.241490895867, -5697.036782750502, -90.49263119966904, 80, 40, 64.05238095238096
83944, 1434.002662095697, 768.6676837397897, 89.99999999999998, 1430.330877905448, 771.751578049439, 90.00000000000005, 301.4657915383247, -1801.568963097166, -568.0, 3428.022226984158, -5717.021538219621, -87.76278741154066, 91, 51, 81.53095238095238
84065, 1430.876994897692, 786.3942232940095, 99.99999999999998, 1427.205210707444, 789.4781176036587, 100.0, 287.0784883538718, -1789.918354697661, -579.0, 3430.079839324728, -5734.903546816418, -83.43606786084514, 87, 47, 81.25238095238094
84194, 1424.036592031179, 805.1880757097276, 110.0, 1420.396219666083, 807.2161457071056, 111.0000000000001, 273.3959721379121, -1776.235838481701, -585.0000000000001, 3434.344627886339, -5753.418718393391, -77.02872346266308, 10, -30, -15.01666666666666
84312, 1416.715332455815, 821.6318939472945, 114.0, 1413.074960090718, 823.6599639446723, 114.0, 264.9292569299301, -1760.961479916219, -601.0, 3437.729312595542, -5771.097629825356, -79.16169148822426, 9, -31, -18.41190476190476
84437, 1409.906341414454, 839.3699220507413, 111.0, 1405.907601099813, 842.3315724746164, 111.0000000000001, 254.7945510014701, -1744.742560077228, -598.0, 3441.016233073218, -5790.82568481751, -80.54075421699443, 10, -30, -20.18809523809524
84572, 1404.03501852133, 857.4399958603491, 108.0, 1400.036278206689, 860.4016462842242, 108.0000000000001, 242.7150312519171, -1727.491218024501, -595.0, 3443.686850331972, -5809.63705912821, -81.91981694576457, 11, -29, -21.88809523809524
84694, 1399.117456664382, 875.7925865598416, 105.0, 1395.377535394843, 877.7883111574276, 105.0, 232.1736905373038, -1712.982307247381, -594.0, 3445.61859773665, -5827.533102041785, -83.839192098278, 41, 1, 14.55714285714286
84821, 1393.880346903859, 894.0565587826697, 106.0, 1390.14042563432, 896.0522833802557, 106.0, 220.7855448541976, -1697.869727490756, -593.0000000000001, 3447.987034508317, -5846.384905861542, -82.83919209827801, 60, 20, 39.22619047619047
84951, 1387.071355862498, 911.7945868861165, 111.0, 1382.973066643414, 914.7238919101996, 111.0, 210.5190990441644, -1682.060787284985, -597.0, 3451.366938159209, -5866.097243402044, -80.2705980051228, 81, 41, 68.55
85070, 1378.620867732352, 927.6876435575772, 117.9999999999999, 1374.992050076054, 929.7340009888014, 118.0, 202.7985064069151, -1666.231226541564, -604.0, 3455.17584425229, -5882.665050570589, -77.05278497132579, 21, -19, -6.314285714285716
85193, 1368.835144309061, 943.9738222709174, 121.0, 1365.206326652763, 946.0201797021416, 121.0, 197.4761718941424, -1648.822654764013, -613.0, 3459.354649761496, -5901.199817483508, -77.2946595137855, 12, -28, -19.30714285714286
85314, 1360.384656178915, 959.8668789423781, 117.9999999999999, 1356.755838522617, 961.9132363736023, 118.0, 191.1857374180967, -1631.539828082518, -610.0000000000001, 3462.889775353839, -5918.84926186701, -78.67372224255563, 14, -26, -19.37619047619047
85441, 1352.055604389923, 976.9439658220623, 116.0, 1347.988415586835, 979.8891172995857, 116.0, 184.404340708851, -1613.873685671912, -609.0, 3466.409737288099, -5938.537072003776, -79.86325360694069, 81, 41, 65.89761904761905
85570, 1342.555604389923, 993.3984484939666, 120.0, 1338.717730238454, 995.3181287122238, 121.0, 177.7472976780975, -1596.5314956693, -609.0, 3470.699057547729, -5956.018540240464, -76.21403466629892, 84, 44, 73.13571428571429
85691, 1330.598516959976, 1008.164221761649, 129.0, 1326.760642808507, 1010.083901979906, 129.0, 174.2610265235726, -1578.596185400527, -619.0, 3476.229745187692, -5974.195764842399, -73.07684647998849, 21, -19, -5.149999999999999
85811, 1319.223296651875, 1020.797683794765, 131.9999999999999, 1314.716291894048, 1023.460508838499, 132.0, 173.6370235225319, -1560.727077413426, -628.0, 3481.396600948365, -5991.438258906438, -73.31872102244819, 12, -28, -18.10714285714286
85942, 1306.367544458145, 1036.118572657144, 129.9999999999999, 1301.860539700317, 1038.781397700879, 130.0, 171.9244131775404, -1541.151851595923, -625.0, 3486.920104742329, -6010.660405140354, -73.96793996308999, 11, -29, -22.11190476190476
86094, 1292.525798925648, 1054.487189388232, 127.0, 1288.620609190972, 1056.351378921919, 127.0, 169.1087438675079, -1518.220065308402, -623.0, 3492.384900459937, -6031.970872234362, -75.61715890373176, 84, 44, 70.76904761904763
86221, 1280.060677374828, 1068.826671412465, 131.0, 1276.155487640152, 1070.690860946152, 131.0, 166.5635461971502, -1500.110042867256, -622.0, 3498.121194927862, -6050.084263020664, -72.42762753934668, 52, 12, 32.31904761904763
86341, 1267.112560968732, 1081.330522080727, 136.0, 1262.488031433718, 1083.889369984873, 136.0, 167.1959250773995, -1482.00108108167, -632.0, 3504.156281760388, -6068.100303843327, -71.47997071742134, 59, 19, 43.08333333333334
86460, 1253.901079623963, 1092.028968728574, 140.9999999999999, 1249.276550088949, 1094.58781663272, 141.0, 169.0990748081137, -1463.8938209327, -636.0, 3510.273078181609, -6083.961728796379, -68.91137662426613, 60, 20, 46.21190476190477
86580, 1237.966338833, 1102.37711039386, 147.0, 1234.180479865931, 1104.391319262991, 147.0, 172.4420484071108, -1446.695712678697, -641.0, 3517.627874098122, -6100.390574678743, -65.88309495485419, 12, -28, -14.77142857142857
86702, 1222.870268609983, 1112.18061302413, 147.0, 1218.245739074968, 1114.739460928276, 147.0, 178.0593593308586, -1429.407407325484, -648.0, 3524.814773250899, -6117.978879900333, -67.77418843795568, 11, -29, -18.31190476190476
86824, 1207.306379768492, 1123.0785653148, 145.0, 1203.501002277767, 1125.063836782595, 145.0, 182.8273237797372, -1411.613121753586, -645.0, 3531.434177400368, -6134.717562306843, -68.42340737859747, 47, 7, 26.02857142857143
86951, 1192.210309545474, 1132.882067945071, 147.0, 1187.566261486803, 1135.411978447881, 147.0, 187.5895562946166, -1392.512850381843, -644.0, 3538.951502228296, -6152.167199192217, -66.69356359046913, 85, 45, 76.15238095238095
87071, 1176.032016712089, 1140.772748587274, 154.0, 1171.387968653418, 1143.302659090084, 154.0, 192.8922879180907, -1376.192720562219, -648.0, 3547.216884846447, -6168.157303950334, -62.66528192105719, 26, -14, 2.797619047619047
87192, 1158.41552347532, 1147.890273862177, 158.0, 1154.698659271216, 1150.04557777157, 158.0000000000001, 202.4462023329512, -1360.903261436614, -662.0, 3555.240545909751, -6184.270058622991, -63.5280937347467, 11, -29, -17.57857142857142
87314, 1141.971705237753, 1155.211533437541, 156.0, 1137.341295576007, 1157.773573990011, 156.0, 211.8402023329512, -1344.632376150313, -660.0000000000001, 3563.435976323575, -6201.411672325678, -64.44746888726019, 11, -29, -20.3
87442, 1125.042581278174, 1163.837352932592, 153.0, 1120.412171616427, 1166.399393485062, 153.0000000000001, 220.6149307119171, -1327.411002050799, -657.0, 3571.216488101047, -6218.745559266599, -65.82653161603028, 10, -30, -24.51190476190476
87566, 1108.58809860627, 1173.337352932592, 150.0, 1103.957688944523, 1175.899393485062, 150.0000000000001, 228.161202393559, -1311.227970205473, -655.0, 3578.494901967835, -6236.296191494064, -67.47575055667207, 9, -31, -28.81190476190476
