timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1759842743.157627,25.88775801658631,201.8,None,21,200,PID,198.2,1.799999999999999,-210,0,None,39,None,168
1759842743.32837,26.05860209465027,130.1,None,64,200,PID,269.9,-69.90000000000001,-235,0,None,39,None,169
1759842743.48677,26.21241903305054,236.24,None,20,200,PID,163.76,36.24000000000001,-216,0,None,39,None,170
1759842743.63696,26.36658716201782,229.58,None,10,200,PID,170.42,29.58,-187,0,None,39,None,171
1759842743.786795,26.51710319519043,227.18,None,9,200,PID,172.82,27.18,-157,0,None,39,None,172
1759842743.936992,26.66385316848755,196.76,None,26,200,PID,203.24,-3.24,-144,0,None,39,None,173
1759842744.096892,26.82721710205078,96.14000000000001,None,86,200,PID,303.86,-103.86,-191,0,None,39,None,174
1759842744.247361,26.97759699821472,134.9,None,83,200,PID,265.1,-65.1,-235,0,None,39,None,175
1759842744.405327,27.13543820381165,266.24,None,10,200,PID,133.76,66.24,-206,0,None,39,None,176
1759842744.5544,27.28056406974793,224.18,None,10,200,PID,175.82,24.18,-177,0,None,39,None,177
1759842744.70727,27.43764710426331,92.00000000000001,None,82,200,PID,308.0,-108.0,-220,0,None,39,None,178
1759842744.861248,27.58754801750183,123.32,None,87,200,PID,276.68,-76.67999999999999,-268,0,None,39,None,179
1759842745.006705,27.73669910430908,134.6,None,81,200,PID,265.4,-65.40000000000001,-310,0,None,39,None,180
1759842745.164445,27.8882360458374,202.88,None,41,200,PID,197.12,2.880000000000003,-312,0,None,39,None,181
1759842745.309042,28.03963422775269,236.42,None,10,200,PID,163.58,36.41999999999999,-283,0,None,39,None,182
1759842745.474851,28.20551013946533,70.76,None,90,200,PID,329.24,-129.24,-334,0,None,39,None,183
1759842745.627011,28.35745120048523,125.0,None,85,200,PID,275.0,-75.0,-380,0,None,39,None,184
1759842745.777238,28.50761413574219,260.6,None,9,200,PID,139.4,60.6,-350,0,None,39,None,185
1759842745.924962,28.65076017379761,216.8,None,9,200,PID,183.2,16.8,-320,0,None,39,None,186
1759842746.084137,28.80989503860474,209.3,None,14,200,PID,190.7,9.300000000000001,-295,0,None,39,None,187
1759842746.232742,28.95947599411011,74.3,None,89,200,PID,325.7,-125.7,-345,0,None,39,None,188
1759842746.384984,29.11198019981384,123.74,None,85,200,PID,276.26,-76.25999999999999,-391,0,None,39,None,189
1759842746.535221,29.26558613777161,258.08,None,10,200,PID,141.92,58.08,-362,0,None,39,None,190
1759842746.697586,29.42752003669739,211.1,None,12,200,PID,188.9,11.1,-335,0,None,39,None,191
1759842746.854985,29.58542203903198,215.78,None,11,200,PID,184.22,15.78,-307,0,None,39,None,192
1759842747.012354,29.74156713485718,220.58,None,9,200,PID,179.42,20.58,-277,0,None,39,None,193
1759842747.174507,29.90007519721985,115.16,None,66,200,PID,284.84,-84.84,-304,0,None,39,None,194
1759842747.326477,30.04945611953735,116.12,None,83,200,PID,283.88,-83.88,-348,0,None,39,None,195
1759842747.496908,30.22436308860779,261.32,None,9,200,PID,138.68,61.32000000000001,-318,0,None,39,None,196
1759842747.645738,30.37623715400696,218.72,None,9,200,PID,181.28,18.72,-288,0,None,39,None,197
1759842747.806219,30.53593611717224,209.36,None,15,200,PID,190.64,9.359999999999998,-264,0,None,39,None,198
1759842747.958386,30.68856716156006,89.78,None,82,200,PID,310.22,-110.22,-307,0,None,39,None,199
1759842748.111474,30.8413360118866,138.56,None,76,200,PID,261.44,-61.43999999999999,-344,0,None,39,None,200
1759842748.264743,30.99053716659546,257.36,None,9,200,PID,142.64,57.36000000000001,-314,0,None,39,None,201
1759842748.41786,31.14839720726013,218.96,None,9,200,PID,181.04,18.96,-284,0,None,39,None,202
1759842748.582781,31.30769920349121,107.3,None,70,200,PID,292.7,-92.7,-315,0,None,39,None,203
1759842748.73763,31.46793818473816,125.3,None,79,200,PID,274.7,-74.70000000000001,-355,0,None,39,None,204
1759842748.888432,31.61865305900574,180.38,None,51,200,PID,219.62,-19.62,-367,0,None,39,None,205
1759842749.041454,31.76803922653198,235.4,None,12,200,PID,164.6,35.4,-340,0,None,39,None,206
1759842749.192852,31.91960000991822,170.84,None,35,200,PID,229.16,-29.16,-336,0,None,39,None,207
1759842749.345675,32.0761730670929,91.88000000000001,None,85,200,PID,308.12,-108.12,-382,0,None,39,None,208
1759842749.498516,32.22863721847534,256.76,None,11,200,PID,143.24,56.76000000000001,-354,0,None,39,None,209
1759842749.657638,32.3876280784607,215.9,None,10,200,PID,184.1,15.9,-325,0,None,39,None,210
1759842749.807879,32.5382251739502,217.04,None,10,200,PID,182.96,17.04,-296,0,None,39,None,211
1759842749.964389,32.68957710266113,218.78,None,10,200,PID,181.22,18.78,-267,0,None,39,None,212
1759842750.114312,32.84457111358643,218.66,None,11,200,PID,181.34,18.66,-239,0,None,39,None,213
1759842750.278339,33.00847220420838,220.94,None,11,200,PID,179.06,20.94,-211,0,None,39,None,214
1759842750.433216,33.16330218315125,224.48,None,10,200,PID,175.52,24.48,-182,0,None,39,None,215
1759842750.585415,33.31537699699402,229.34,None,8,200,PID,170.66,29.33999999999999,-151,0,None,39,None,216
1759842750.741843,33.46800112724305,220.7,None,13,200,PID,179.3,20.7,-125,0,None,39,None,217
1759842750.894207,33.62062907218933,228.98,None,11,200,PID,171.02,28.98,-97,0,None,39,None,218
1759842751.044869,33.77473521232605,179.24,None,38,200,PID,220.76,-20.76,-96,0,None,39,None,219
1759842751.201597,33.92945718765259,108.08,None,85,200,PID,291.92,-91.92,-142,0,None,39,None,220
1759842751.354801,34.08527016639709,230.24,None,33,200,PID,169.76,30.24,-136,0,None,39,None,221
1759842751.516621,34.24127101898193,242.18,None,10,200,PID,157.82,42.17999999999999,-107,0,None,39,None,222
1759842751.682304,34.40839910507203,178.04,None,38,200,PID,221.96,-21.96,-106,0,None,39,None,223
1759842751.832603,34.55852818489075,185.6,None,43,200,PID,214.4,-14.4,-110,0,None,39,None,224
1759842751.983556,34.71021699905396,216.26,None,28,200,PID,183.74,16.26,-99,0,None,39,None,225
1759842752.134797,34.86121511459351,183.74,None,41,200,PID,216.26,-16.26,-101,0,None,39,None,226
1759842752.294596,35.01993012428284,152.36,None,62,200,PID,247.64,-47.64,-124,0,None,39,None,227
1759842752.447838,35.17807602882385,262.16,None,9,200,PID,137.84,62.16,-94,0,None,39,None,228
1759842752.597129,35.32753014564515,232.16,None,9,200,PID,167.84,32.16,-64,0,None,39,None,229
1759842752.747434,35.47767519950867,165.14,None,46,200,PID,234.86,-34.86,-71,0,None,39,None,230
1759842752.915403,35.64553117752075,239.0,None,18,200,PID,161.0,39.0,-50,0,None,39,None,231
1759842753.066503,35.79171800613404,236.48,None,11,200,PID,163.52,36.48000000000001,-22,0,None,39,None,232
1759842753.227478,35.95764112472534,87.02000000000002,None,90,200,PID,312.98,-112.98,-73,0,None,39,None,233
1759842753.384731,36.11117720603943,133.22,None,89,200,PID,266.78,-66.78000000000001,-123,0,None,39,None,234
1759842753.535015,36.26027703285217,270.98,None,13,200,PID,129.02,70.98000000000001,-97,0,None,39,None,235
1759842753.707436,36.43808817863464,228.8,None,12,200,PID,171.2,28.8,-70,0,None,39,None,236
1759842753.858711,36.58876419067383,235.4,None,9,200,PID,164.6,35.4,-40,0,None,39,None,237
1759842754.02456,36.75080609321594,231.68,None,11,200,PID,168.32,31.68000000000001,-12,0,None,39,None,238
1759842754.175268,36.90583419799805,236.42,None,10,200,PID,163.58,36.42,17,0,None,39,None,239
1759842754.326233,37.05639004707336,239.42,None,9,200,PID,160.58,39.42,47,0,None,39,None,240
1759842754.478759,37.20921301841736,240.62,None,9,200,PID,159.38,40.62,77,0,None,39,None,241
1759842754.626294,37.35647702217102,236.84,None,12,200,PID,163.16,36.84000000000001,104,0,None,39,None,242
1759842754.779139,37.50936222076416,243.98,None,10,200,PID,156.02,43.98,133,0,None,39,None,243
1759842754.927696,37.65833401679993,251.96,None,6,200,PID,148.04,51.96000000000001,166,0,None,39,None,244
1759842755.079369,37.80981206893921,251.54,None,6,200,PID,148.46,51.54,199,0,None,39,None,245
1759842755.237876,37.96801400184632,242.36,None,12,200,PID,157.64,42.36,226,0,None,39,None,246
1759842755.388671,38.11937022209168,230.84,None,21,200,PID,169.16,30.84,244,0,None,39,None,247
1759842755.537423,38.26758599281311,183.38,None,50,200,PID,216.62,-16.62,233,0,None,39,None,248
1759842755.698754,38.42951512336731,268.94,None,13,200,PID,131.06,68.94,259,0,None,39,None,249
1759842755.854718,38.58525109291077,255.74,None,9,200,PID,144.26,55.74000000000001,289,0,None,39,None,250
1759842756.012317,38.73865699768066,255.14,None,9,200,PID,144.86,55.14,319,0,None,39,None,251
1759842756.16271,38.88852500915528,260.66,None,7,200,PID,139.34,60.66,351,0,None,39,None,252
1759842756.321216,39.03932213783264,255.8,None,10,200,PID,144.2,55.8,380,0,None,39,None,253
1759842756.474764,39.20126414299011,263.06,None,8,200,PID,136.94,63.06000000000001,411,0,None,39,None,254
1759842756.625161,39.3511950969696,258.14,None,11,200,PID,141.86,58.14,439,0,None,39,None,255
1759842756.777848,39.50816512107849,261.62,None,11,200,PID,138.38,61.62000000000001,467,0,None,39,None,256
1759842756.928275,39.65828609466553,265.16,None,10,200,PID,134.84,65.16,496,0,None,39,None,257
