time, dt, v_left_deg_s, v_right_deg_s, v_left_mm_s, v_right_mm_s, v_real_mm_s, w_real_rad_s, reflection, error, command, drive_speed, turn_rate, distance_total, delta_d, x_odo, y_odo, theta_odo_deg, x_gyro, y_gyro, theta_gyro_deg, x_model, y_model, theta_model_deg, x_kalman, y_kalman, theta_kalman_deg, v_odo, v_gyro, v_model
26.83, 0.08200000000000074, 225, 147, 86.3937979737193, 56.44394800949661, 71.41887299160796, 0.2495820830351891, 16, -24, -9.528785365853606, 70, -9.528785365853606, 1864, 5.856347585311905, -598.8707074323027, -470.6280702492688, 194.79185, 814.7137125220466, 190.14244947714, 425, -598.8707074323026, -470.6280702492695, 194.79185, -386.8330444391503, -371.5124922903074, 229.3230725, 71.41887299160796, 71.41887299160796, 71.41887299160796
26.92, 0.08299999999999841, 155, 208, 59.51572749300663, 79.86626657126052, 69.69099703213357, -0.1695878256521157, 11, -29, -12.32977048192781, 70, -12.32977048192781, 1869, 5.784352753666975, -604.4835974021389, -469.2301421519168, 193.9853666666667, 816.973839201067, 184.8179246933086, 427, -604.4835974021388, -469.2301421519175, 193.9853666666667, -391.264981911658, -371.122932125133, 228.9375616666667, 69.69099703213357, 69.69099703213357, 69.69099703213357
27.01000000000001, 0.09600000000000009, 155, 216, 59.51572749300663, 82.93804605477053, 71.22688677388858, -0.1951859880146991, 11, -29, -11.63999999999999, 70, -11.63999999999999, 1876, 6.83778113029331, -611.1484874616527, -467.7022379401319, 192.9117666666667, 819.7550153440895, 178.5713008013749, 426, -611.1484874616525, -467.7022379401326, 192.9117666666667, -396.5129620407913, -370.7612071289059, 227.8750016666667, 71.22688677388858, 71.22688677388858, 71.22688677388858
27.09, 0.07900000000000063, 147, 212, 56.44394800949661, 81.40215631301553, 68.92305216125607, -0.207985069195991, 12, -28, -12.16427088607592, 70, -12.16427088607592, 1882, 5.444921120739273, -616.4750091102255, -466.572931454559, 191.9703500000001, 822.1419116599641, 173.6774381154858, 424, -616.4750091102254, -466.5729314545597, 191.97035, -400.6824709946971, -370.5353760190523, 226.7747975, 68.92305216125607, 68.92305216125607, 68.92305216125607
27.18, 0.09100000000000108, 150, 221, 57.59586531581287, 84.8579082319643, 71.22688677388858, -0.2271836909679285, 13, -27, -10.98475549450543, 70, -10.98475549450543, 1888, 6.481646696423938, -622.8421481301604, -465.3599662456237, 190.7858333333334, 824.983278555357, 167.8517726545253, 424, -622.8421481301602, -465.3599662456245, 190.7858333333334, -405.6683341273327, -370.3782054106014, 225.7679583333334, 71.22688677388858, 71.22688677388858, 71.22688677388858
27.3, 0.1219999999999999, 148, 213, 56.82792044493537, 81.78612874845427, 69.30702459669482, -0.2079850691959909, 29, -11, 0.3829737704917973, 70, 0.3829737704917973, 1897, 8.455457000796759, -631.1856997440508, -463.9888719532175, 189.3320000000001, 828.9528751675901, 160.3860472491497, 422, -631.1856997440507, -463.9888719532182, 189.332, -412.1649135073048, -370.3326340728624, 224.2322000000001, 69.30702459669482, 69.30702459669482, 69.30702459669482
27.39, 0.08999999999999986, 187, 181, 71.80284542704671, 69.49901081441419, 70.65092812073044, 0.01919862177193761, 41, 1, 5.774166666666658, 70, 5.774166666666658, 1903, 6.358583530865729, -637.4583384303293, -462.9469562030732, 189.431, 831.9380493149303, 154.7717512265794, 422, -637.4583384303292, -462.9469562030739, 189.431, -417.0488802685403, -370.2891500886253, 224.3163500000001, 70.65092812073044, 70.65092812073044, 70.65092812073044
27.47, 0.07900000000000063, 202, 167, 77.562431958628, 64.12339671827167, 70.84291433844983, 0.1119919603363028, 41, 1, 5.087200000000036, 70, 5.087200000000036, 1908, 5.596590232737581, -642.9709536892639, -461.9810911813773, 189.9379166666667, 834.4788481115282, 149.7851528160013, 423, -642.9709536892638, -461.981091181378, 189.9379166666667, -421.353483419145, -370.2161545817706, 224.8972291666667, 70.84291433844983, 70.84291433844983, 70.84291433844983
27.55, 0.0779999999999994, 189, 163, 72.57079029792422, 62.58750697651665, 67.57914863722045, 0.08319402767839641, 30, -10, -1.679112820512854, 70, -1.679112820512854, 1914, 5.271173593703154, -648.1570226097773, -461.0377141588469, 190.3097166666667, 836.7895785247242, 145.0474533729715, 424, -648.1570226097772, -461.0377141588477, 190.3097166666667, -425.4150324396021, -370.1249390290741, 225.3632591666667, 67.57914863722045, 67.57914863722045, 67.57914863722045
27.63, 0.07999999999999829, 181, 195, 69.49901081441419, 74.87462491055673, 72.18681786248547, -0.04479678413452118, 24, -16, -5.197500000000095, 70, -5.197500000000095, 1919, 5.774945428998715, -653.8423972544274, -460.0245459310177, 190.1043833333334, 839.2301759235751, 139.8135753609583, 425, -653.8423972544273, -460.0245459310185, 190.1043833333334, -429.881511277727, -370.0488277372212, 225.3387258333334, 72.18681786248547, 72.18681786248547, 72.18681786248547
27.71, 0.08099999999999952, 163, 200, 62.58750697651665, 76.7944870877505, 69.69099703213357, -0.1183915009269487, 24, -16, -5.169300000000026, 70, -5.169300000000026, 1925, 5.644970759602785, -659.4090548038345, -459.0875194615945, 189.5549333333334, 841.6158436535754, 134.6974944039361, 425, -659.4090548038344, -459.0875194615953, 189.5549333333334, -434.255320035223, -370.0197673817649, 224.8716933333334, 69.69099703213357, 69.69099703213357, 69.69099703213357
27.8, 0.08900000000000219, 166, 197, 63.73942428283291, 75.64256978143423, 69.69099703213357, -0.09919287915501105, 33, -7, 0.6877117977529269, 70, 0.6877117977529269, 1931, 6.20249873586004, -665.5343564628618, -458.1119836322871, 189.0491166666667, 844.2371328877735, 129.0761215005412, 425, -665.5343564628616, -458.1119836322879, 189.0491166666667, -439.0686330602665, -370.0337678623628, 224.4417491666667, 69.69099703213357, 69.69099703213357, 69.69099703213357
