Time, Speed, Distance, Color, P, PI, PID, x_PID, y_PID, x_state, y_state, x_gyro, y_gyro, state_distance, state_angle
,150,,,,,,1767.397395377181,-154.8819774626299,1772.92829014295,4.910478506146291,1768.236262168936,-226.1167061158938,1862,1
,150,,,,,,1781.315427372536,-160.4755796451489,1788.568546902991,3.542133345008057,1783.09028320006,-228.2043026302948,1878,-5
,150,,,,,,1794.892288601966,-166.8527921362613,1802.552816995764,1.076329222137646,1797.579170594396,-232.0865883068326,1893,-10
,150,,,,,,1809.280888974643,-171.0916810608947,1817.752990006414,-2.432907225626648,1811.674559906185,-237.2168904567177,1909,-13
,150,,,,,,1824.114147531199,-173.3220264588889,1832.281072321439,-5.256880357199512,1825.377741770824,-243.3179401028546,1926,-11
,150,,,,,,1838.913157316276,-175.7693330153331,1847.871569222937,-5.801312505758527,1839.796667209899,-247.4525004401096,1941,-2
,150,,,,,,1853.44748755481,-179.4778697236893,1861.763101718502,-5.316209501593764,1854.684859484518,-249.2805405911868,1956,2
,150,,,,,,1867.670596954024,-184.2426529315572,1877.653415868106,-5.871111499163529,1869.573051759138,-251.108580742264,1972,-2
,150,,,,,,1881.499558530668,-190.0529732077308,1892.442353527562,-7.686964715900227,1884.188602730916,-254.482846557422,1987,-7
,150,,,,,,1895.513652718913,-195.4013527831709,1907.068598560932,-10.53001874701075,1898.533174070362,-258.868422128263,2002,-11
,150,,,,,,1910.113501096653,-198.842926165654,1921.838627332012,-13.66948527835891,1912.440931888863,-264.4875210295017,2017,-12
,150,,,,,,1924.96070415399,-200.9784732557942,1937.054812331147,-15.26877076635401,1926.623710522853,-269.3710433463591,2033,-6
,150,,,,,,1939.49250670481,-204.6969023090333,1952.252497297524,-15.0034941885073,1941.348118274568,-272.2331782770072,2049,1
,150,,,,,,1953.700576932552,-209.5063451461568,1967.050243185839,-14.74519857323551,1956.291038745945,-273.5405144182221,2064,1
,150,,,,,,1967.492964297596,-215.4029586465128,1982.989358355307,-16.13969045719804,1971.208867176469,-275.1084413672369,2081,-5
,150,,,,,,1980.808266875063,-222.3096740214562,1996.816995123639,-18.32977296776127,1985.763303070609,-278.7372698012319,2096,-9
,150,,,,,,1994.566880773246,-228.2846672097997,2011.662519735661,-22.03117797043619,2000.029150815036,-283.3725247168561,2112,-14
,150,,,,,,2008.928336881264,-232.6146300800178,2026.119926057174,-25.63581421487124,2013.623767620586,-289.7117986429666,2128,-14
,150,,,,,,2023.527764682535,-236.0579871447829,2041.305882177286,-27.50041516896999,2027.719156932374,-294.8421007928516,2143,-7
,150,,,,,,2037.707130518804,-240.951409718121,2056.196805499871,-28.02041766983725,2042.273592826514,-298.4709292268466,2159,-2
,150,,,,,,2051.466995514863,-246.9235211780829,2070.976522614238,-28.79498982223282,2056.99800057823,-301.3330641574948,2174,-3
,150,,,,,,2064.939136326709,-253.5190819537713,2086.285691893463,-31.2197240303564,2071.342571917675,-305.7186397283359,2191,-9
,150,,,,,,2079.149974237907,-258.3203407326406,2099.784128783589,-34.08890536364148,2085.150144719461,-311.579606655675,2206,-12
,150,,,,,,2093.882415618491,-261.1408319961715,2115.14712973058,-36.79781693524559,2098.853326584101,-317.680656301812,2222,-10
,150,,,,,,2108.194140361848,-265.6324391551272,2130.744753775019,-37.07007447566721,2113.342213978437,-321.5629419783498,2238,-1
,150,,,,,,2122.127641402948,-271.1873962870651,2144.925293168535,-36.32690389701741,2128.26004240896,-323.1308689273646,2254,3
,150,,,,,,2135.619521132237,-277.7424844916897,2160.587048757614,-37.42208053480018,2143.148234683581,-324.9589090784419,2269,-4
,150,,,,,,2148.5592129169,-285.3296036101647,2175.078222571577,-39.20137294851533,2157.702670577721,-328.5877375124369,2283,-7
,150,,,,,,2160.987451953053,-293.7283460434235,2190.239510382951,-42.4240041561906,2171.968518322148,-333.2229924280611,2299,-12
,150,,,,,,2174.23866501083,-300.7572401596701,2204.466183482837,-46.50343702228219,2185.87627614065,-338.8420913292998,2315,-16
,150,,,,,,2188.284525854286,-306.0216293138133,2219.051663459803,-50.41160460333025,2199.358186835138,-345.4176585311359,2331,-15
,150,,,,,,2202.582148370825,-310.5579263030522,2234.436128810243,-52.30057942611004,2213.453576146927,-350.547960681021,2346,-7
,150,,,,,,2216.375564678996,-316.4521324878976,2248.827356719318,-52.80313217862606,2228.225692442109,-353.152683346025,2363,-2
,150,,,,,,2229.690385044321,-323.3597774294926,2264.006525647588,-53.5986387135188,2242.997808737292,-355.7574060110289,2378,-3
,150,,,,,,2242.452551685681,-331.2418521955766,2279.90830793117,-56.11723360066652,2257.670022748299,-358.8760813732954,2394,-9
,150,,,,,,2255.52242925402,-338.6024432281388,2293.646925844642,-59.28904346691501,2271.765412060087,-364.0063835231804,2409,-13
,150,,,,,,2269.487311034064,-344.0780324082559,2308.395420884036,-62.96625628002996,2285.247322754575,-370.5819507250165,2426,-14
,150,,,,,,2283.862598330459,-348.3618525662564,2323.546522335783,-65.09560472471896,2299.155080573077,-376.2010496262552,2440,-8
,150,,,,,,2297.718586198249,-354.1074247925578,2338.937141071876,-65.63305697393748,2313.709516467217,-379.8298780602502,2456,-2
,150,,,,,,2311.121979001985,-360.8415959626993,2353.328368980951,-66.13560972645349,2328.524841576144,-382.1763950358537,2472,-2
,150,,,,,,2324.017356562677,-368.503791311762,2369.073631273943,-68.34846203171853,2343.249249327859,-385.0385299665018,2488,-8
,150,,,,,,2336.298778064538,-377.1157995498925,2382.572068164069,-71.21764336500362,2357.668174766934,-389.1730903037568,2503,-12
,150,,,,,,2349.440350164504,-384.3476100245514,2397.279372111925,-75.4348949090037,2371.671881164392,-394.5486095469363,2519,-16
